"Name","Type","NameNiederlassung","Street","Postcode","City","State","Wheelchair"
"Deutsche Bank","amenity=atm","Griesheim","Wilhelm-Leuschner-Straße 15",64347,"Griesheim","Hessen","yes"
"Deutsche Bank","amenity=atm","Groß-Gerau","Am Sandböhl 2",64521,"Groß-Gerau","Hessen","no"
"Deutsche Bank","amenity=atm","Eschborn-Kunden","Frankfurter Straße 84",65760,"Eschborn","Hessen","no"
"Deutsche Bank","amenity=atm","Frankfurt-Ziegelhüttenplatz","Ziegelhüttenweg 1-3",60598,"Frankfurt am Main","Hessen","no"
"Deutsche Bank","amenity=atm","Jever","Alter Markt 17",26441,"Jever","Niedersachsen / Lower Saxony",
"Deutsche Bank","amenity=atm","Emden","Alter Markt 3",26721,"Emden","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=atm","Weener","Westerstraße 32",26826,"Weener","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=atm","Lohne","Marktstraße 23",49393,"Lohne","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=atm","Lauenburg","Berliner Straße 11",21481,"Lauenburg","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=atm","Kiel-Friedrichsort","An der Schanze 37",24159,"Kiel","Schleswig-Holstein","no"
"Deutsche Bank","amenity=atm","Kiel-Hassee","Saarbrückenstraße 54",24114,"Kiel","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=atm","Kiel-Ostufer-Wellingdorf","Schönberger Straße 33",24148,"Kiel","Schleswig-Holstein","no"
"Deutsche Bank","amenity=atm","Harsefeld","Marktstraße 6",21698,"Harsefeld","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=atm","Flensburg-Mürwik","Fördestraße 74",24944,"Flensburg","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=atm","Brunsbüttel","Koogstraße 8",25541,"Brunsbüttel","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=atm","Lübeck-Karlshof","Forstmeisterweg 83",23568,"Lübeck","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=atm","Burg (Fehmarn)","Am Markt 26",23769,"Burg (Fehmarn)","Schleswig-Holstein","no"
"Deutsche Bank","amenity=atm","Grömitz","Neustädter Straße 1",23743,"Grömitz","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=atm","Heiligenhafen","Markt 15",23774,"Heiligenhafen","Schleswig-Holstein","no"
"Deutsche Bank","amenity=atm","Lübeck-Schlutup","Mecklenburger Straße 57",23568,"Lübeck","Schleswig-Holstein","no"
"Deutsche Bank","amenity=atm","Pansdorf","Eutiner Straße 25a",23689,"Pansdorf","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=atm","Sereetz","Dorfstraße 7",23611,"Sereetz","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=atm","Cuxhaven","Deichstraße 2",27472,"Cuxhaven","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=atm","Hamburg-Barmbek","Fuhlsbüttler Straße 3-7",22305,"Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=atm","Mühldorf","Stadtplatz 78-80",84453,"Mühldorf","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Weilheim","Münchner Straße 7",82362,"Weilheim","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=atm","Kulmbach","Spitalgasse 9",95326,"Kulmbach","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Erding","Am Bahnhof 7",85435,"Erding","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Tegernsee","Schwaighofstraße 87",83684,"Tegernsee","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=atm","Augsburg-Haunstetten","Königsbrunner Straße 75",86179,"Augsburg","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Ingolstadt-Friedrich-Ebert-Straße","Friedrich-Ebert-Straße 71",85055,"Ingolstadt","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=atm","Ingolstadt-Gaimersheimer Straße","Gaimersheimer Straße 52",85057,"Ingolstadt","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=atm","Bad Wörishofen","Kathreinerstraße 4",86825,"Bad Wörishofen","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Gersthofen","Augsburger Straße 32",86368,"Gersthofen","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Günzburg","Am Stadtgraben 1",89312,"Günzburg","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Pfaffenhofen","Hauptplatz 33",85276,"Pfaffenhofen","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=atm","Sonthofen","Völkstr. 7",87527,"Sonthofen","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Straubing","Hebbelstraße 14; EKZ Gäubodenpark",94315,"Straubing","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Ansbach","Maximilianstraße 8-10",91522,"Ansbach","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Weiden","Sintzelstraße 2",92637,"Weiden i.d.OPf.","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Neumarkt","Bahnhofstraße 5",92318,"Neumarkt i. d. OPf.","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Schwabach","Bahnhofstraße 33",91126,"Schwabach","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","Schweinfurt","Albrecht-Dürer-Platz 1-5",97421,"Schweinfurt","Bayern / Bavaria","no"
"Deutsche Bank","amenity=atm","München-Flughafen","Airport / Flughafen, Zentralgebäude, Ebene 03",85356,"München","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=atm","Landstuhl","Kaiserstraße 42 - 44",66849,"Landstuhl","Rheinland-Pfalz / Rhineland-Palatinate","yes"
"Deutsche Bank","amenity=atm","Karlsruhe-Rüppurr","Diakonissenstraße 1",76199,"Karlsruhe","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Bretten","Marktplatz 11",75015,"Bretten","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Weinheim-Weststadt","Kurt-Schumacher-Straße 5",69469,"Weinheim","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Mühlacker","Bahnhofstraße 72",75417,"Mühlacker","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Mannheim-Lange Rötterstraße","Lange Rötterstraße 102",68167,"Mannheim","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Mannheim-Seckenheimer Straße","Seckenheimer Straße 48",68165,"Mannheim","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Fellbach","Bahnhofstr. 19-21",70734,"Fellbach","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Leinfelden","Musberger Straße 3",70771,"Leinfelden-Echterdingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Nürtingen","Kirchstraße 33",72622,"Nürtingen","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Kornwestheim","Bahnhofstraße 27",70806,"Kornwestheim","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Neckarsulm","Marktstraße 49",74172,"Neckarsulm","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Schwäbisch Hall","Im Haal 13",74523,"Schwäbisch Hall","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Marbach","Güntterstraße 21",71672,"Marbach","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Plochingen","Widdumstraße 4",73207,"Plochingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Eislingen","Hauptstraße 60",73054,"Eislingen","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Crailsheim","Lange Straße 30",74564,"Crailsheim","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Ellwangen","Spitalstraße 14",73479,"Ellwangen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Giengen","Marktstraße 3",89537,"Giengen","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Metzingen","Eisenbahnstraße 29",72555,"Metzingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Pfullingen","Badstraße 1",72793,"Pfullingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Rottenburg","Marktplatz 24",72108,"Rottenburg","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Gerlingen","Hauptstraße 3",70839,"Gerlingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Lindau","Reichsplatz 5",88131,"Lindau","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=atm","Balingen","Wilhelmstraße 12",72336,"Balingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Wangen","Marktplatz 5",88239,"Wangen","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Weingarten","Abt-Hyller-Straße 1",88250,"Weingarten","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=atm","Stuttgart-Möhringen","Hechinger Straße 2",70567,"Stuttgart","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=atm","Stuttgart-Sillenbuch","Kirchheimer Straße 60",70619,"Stuttgart","Baden-Württemberg / Baden-Wuerttemberg","yes"
