Name	Art	Breitengrad	Längengrad	Strasse	Hausnummer	Plz	Ort	Rollstuhlgerecht	mobidat-ID	Deeplink
KAISER'S	Supermärkte	52.4549553	13.1446227	Kladower Damm	366 b	14089	Spandau	ja	79347	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/79347/
Kaiser's	Supermärkte	52.4295138	13.3314039	Lankwitzer Straße	19	12209	Steglitz - Zehlendorf	ja	80124	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80124/
KAISER'S	Supermärkte	52.5331500	13.6214800	Louis-Lewin-Straße	15	12627	Marzahn - Hellersdorf	ja	81835	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/81835/
KAISER'S	Supermärkte	52.5299736	13.5950094	Etkar-André-Straße	10	12619	Marzahn - Hellersdorf	ja	83531	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/83531/
KAISER'S	Supermärkte	52.4538900	13.3294000	Albrechtstraße	23	12167	Steglitz - Zehlendorf	ja	84874	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84874/
KAISER'S	Supermärkte	52.4396900	13.2767600	Berliner Straße	78 - 88	14169	Steglitz - Zehlendorf	ja	85879	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/85879/
KAISER'S	Supermärkte	52.4188200	13.5048800	Selgenauer Weg 	18a	12355	Neukölln	ja	87218	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/87218/
KAISER'S	Supermärkte	52.5047810	13.5900660	Alt-Kaulsdorf	64	12621	Marzahn - Hellersdorf	ja	88191	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/88191/
KAISER'S	Supermärkte	52.6153533	13.2437931	Ruppiner Chaussee	243	13503	Reinickendorf	ja	91430	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/91430/
KAISER'S	Supermärkte	52.4118900	13.1413300	Wilhelmplatz	2	14109	Steglitz - Zehlendorf	ja	92680	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/92680/
Kaiser's Tengelmann 82634	Supermärkte	52.4560100	13.3385300	Bismarckstraße	17	12169	Steglitz - Zehlendorf	ja	78922	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/78922/
KAISER` S	Supermärkte	52.4946400	13.3036300	Álbrecht-Achilles-Straße	52 - 53	10709	Charlottenburg - Wilmersdorf	ja	108606	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108606/
KAISER` S	Supermärkte	52.4894000	13.2942600	Salzbrunner Straße	18 - 20	14193	Charlottenburg - Wilmersdorf	ja	108607	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108607/
KAISER` S	Supermärkte	52.5003627	13.3218784	Knesebeckstraße	56 - 58	10719	Charlottenburg - Wilmersdorf	ja	108634	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108634/
KAISER` S	Supermärkte	52.4687900	13.3120300	Südwestkorso	36	14197	Charlottenburg - Wilmersdorf	ja	108647	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108647/
KAISER`S	Supermärkte	52.4341500	13.3776600	Großbeerenstraße	54 - 66	12107	Tempelhof - Schöneberg	ja	84057	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84057/
Kalle's Autowerkstatt	Autoreparaturwerkstätten	52.5687963	13.3775717	Hausotterstraße	47	13409	Reinickendorf	ja	85536	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/85536/
Kalle's Back-Center - Conny's Eis-Café	Cafés und Bistros	52.5737500	13.2162400	Zu den Fichtewiesen	10	13587	Spandau	teilweise	70559	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/70559/
Kallisteio - Kosmetikstudio	Kosmetiker	52.5431000	13.4901700	Konrad-Wolf-Straße	28	13055	Lichtenberg	teilweise	41741	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/41741/
KALYON IMBISS	Imbisse	52.4773800	13.3199300	Laubacher Straße	30	14197	Charlottenburg - Wilmersdorf	teilweise	6949	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/6949/
Kamas Damenmode	Schuhe;Bekleidung allgemein	52.5752529	13.5183585	Lindenberger Straße	4	13059	Lichtenberg	ja	76428	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/76428/
kAMIL MODEN	Bekleidung allgemein	52.4937300	13.4209400	KOTTBUSSER DAMM	9	10967	Friedrichshain - Kreuzberg	ja	108505	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108505/
Kamil Tagespflege	Tagespflegeeinrichtungen	52.5050934	13.3681651	Potsdamer Straße	53	10785	Mitte	teilweise	63282	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/63282/
Kaminstudio am Botanischen Garten	Innenraumausstattungen	52.4481388	13.3050546	Enzianstraße	4	12203	Steglitz - Zehlendorf	ja	108782	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108782/
Kammergericht-Das Oberlandesgericht Berlin	Oberlandesgericht/Kammergericht	52.4928012	13.3567516	Elßholzstraße	30 - 33	10781	Tempelhof - Schöneberg	teilweise	37540	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/37540/
Kampfsportschule PAL CHANG e.V.	Kampfsportschulen	52.5458591	13.5556722	Marzahner Promenade	48	12679	Marzahn - Hellersdorf	teilweise	91045	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/91045/
Kamps	Bäckereien, Konditoreien	52.4872186	13.4265789	Sonnenallee	14	12047	Neukölln	ja	35567	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/35567/
Kamps	Bäckereien, Konditoreien	52.5472100	13.4977200	Konrad-Wolf-Straße	13	13055	Lichtenberg	ja	42134	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/42134/
Kamps	Bäckereien, Konditoreien	52.5459877	13.3594959	Müllerstraße	153	13353	Mitte	teilweise	62147	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/62147/
Kamps	Bäckereien, Konditoreien	52.4176982	13.4954635	Alt-Rudow	58	12357	Neukölln	ja	73653	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/73653/
Kamps 	Bäckereien, Konditoreien	52.5306600	13.4708200	Anton-Saefkow-Platz	14	10369	Lichtenberg	ja	84627	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84627/
Kamps	Bäckereien, Konditoreien	52.5370140	13.2741970	Popitzweg	18	13629	Spandau	ja	86598	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/86598/
Kamps Backstube	Bäckereien, Konditoreien	52.5199800	13.4147500	Grunerstraße	20	10179	Mitte	ja	67032	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/67032/
Kamps im Einkaufszentrum Der Clou	Bäckereien, Konditoreien	52.5633800	13.3281900	Kurt-Schumacher-Platz	1	13405	Reinickendorf	teilweise	67100	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/67100/
Kamps im EKZ Märkisches Zentrum	Bäckereien, Konditoreien	52.5971200	13.3539600	Wilhelmsruher Damm	138 - 140	13439	Reinickendorf	teilweise	55730	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/55730/
Kamps im S-Bahnbogen 15	Bäckereien, Konditoreien	52.5236440	13.4013420	Hackescher Markt		10119	Mitte	ja	84208	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84208/
Kamps in den Hallen am Borsigturm	Bäckereien, Konditoreien	52.5857600	13.2870600	Am Borsigturm	2	13507	Reinickendorf	ja	37367	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/37367/
Kamps in der Achillesstraße	Bäckereien, Konditoreien	52.6173596	13.4900420	Achillesstraße	67	13125	Pankow	teilweise	86897	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/86897/
Kamps in der Schönhauser Allee	Bäckereien, Konditoreien	52.5503743	13.4142156	Schönhauser Allee	82	10439	Pankow	ja	93306	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/93306/
Kamps in der Storkower Straße	Bäckereien, Konditoreien	52.5297340	13.4563419	Storkower Straße	160 - 162	10407	Pankow	teilweise	83057	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/83057/
Kan bida UG	Lebensmittelhandlungen	52.5138053	13.2645073	Reichsstrasse 	90a	14052	Charlottenburg - Wilmersdorf	ja	108338	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108338/
KANGAROO'S LAND im HANSA Center	Kegel- und Bowlingbahnen	52.5614200	13.5034300	Hansastraße	236	13051	Lichtenberg	teilweise	13567	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/13567/
KANT - KASSE	Kartenvorverkaufsstellen	52.5069600	13.3103100	Krumme Straße	55	10627	Charlottenburg - Wilmersdorf	ja	5347	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/5347/
Kantine Kolonie Freiheit	Kneipen und Bierstuben	52.4729549	13.4696628	Dammweg	208	12057	Neukölln	teilweise	98144	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/98144/
Kanu-Connection	Boote und Zubehör	52.5030534	13.4384626	Köpenicker Straße	9	10997	Friedrichshain - Kreuzberg	teilweise	90162	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90162/
Kanzelei Lullies und Heidrich	Rechtsanwälte	52.5113506	13.2658501	Bayernallee	43	14052	Charlottenburg - Wilmersdorf	ja	80524	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80524/
Kanzlei Braune & Partner	Rechtsanwälte	52.5522076	13.4179894	Kuglerstraße	24	10439	Pankow	ja	90654	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90654/
Kapelle auf dem Friedhof Wannsee 1	Kirchen	52.4142203	13.1399853	Friedenstraße	8 - 10	14109	Steglitz - Zehlendorf	teilweise	89193	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/89193/
Kapelle auf dem I. Sankt-Elisabeth-Friedhof	Friedhöfe	52.5341193	13.3931379	Ackerstraße	37	10115	Mitte	teilweise	85054	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/85054/
Kapelle auf dem Martin-Luther-Kirchhof der evangelischen Kirchengemeinde Berlin - Alt Tegel	Kirchen	52.6006600	13.2969200	Barnabasstraße	5 - 19	13509	Reinickendorf	ja	65511	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/65511/
Kapelle auf dem Waldfriedhof Zehlendorf	Friedhöfe	52.4242400	13.2163300	Wasgensteig	30	14129	Steglitz - Zehlendorf	teilweise	89233	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/89233/
Kapelle des St.-Hedwig-Friedhofs	Friedhöfe	52.5719217	13.3391032	Humboldtstraße	68 - 73	13403	Reinickendorf	teilweise	60478	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/60478/
Kaplan Döner im Kindl Boulevard	Imbisse	52.4786500	13.4258959	Hermannstraße	214 - 216	12049	Neukölln	teilweise	65187	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/65187/
KARAMEL'S	Cafés und Bistros	52.5175500	13.3075000	Otto-Suhr-Allee	106 A	10585	Charlottenburg - Wilmersdorf	ja	79619	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/79619/
Kardelen Getränke Einzel- & Großhandel	Spätkauf	52.5473853	13.2013262	Schönwalder Straße	93	13583	Spandau	ja	89799	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/89799/
Karin Kiel	Naturheilkunde	52.5526100	13.1737300	Sollingzeile	1A	13589	Spandau	teilweise	80401	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80401/
Karin Reinhardt	Kosmetiker	52.4896900	13.3183800	Gieselerstraße	8 - 9	10713	Charlottenburg - Wilmersdorf	teilweise	54359	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/54359/
Karin Schick	Homöopathie	52.4352131	13.2582577	Martin-Buber-Straße	12	14163	Steglitz - Zehlendorf	teilweise	80315	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80315/
KARISMA	Bars	52.5158622	13.1971681	Pichelsdorfer Straße	25	13595	Spandau	teilweise	81207	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/81207/
Karl Dieringer, Blechbearbeitung	Dienstleistungen von A-Z	52.4350662	13.3525338	Malteserstraße	6 - 8	12247	Steglitz - Zehlendorf	teilweise	78824	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/78824/
Karl-Marx-Bäckerei und Konditorei	Bäckereien, Konditoreien	52.4700726	13.4413655	Karl-Marx-Straße	224	12055	Neukölln	ja	83809	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/83809/
Karli Kino in den Neukölln Arcaden	Kinos	52.4821200	13.4328900	Karl-Marx-Straße	66	12043	Neukölln	ja	12818	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/12818/
Karolinen-Apotheke	Apotheken	52.5912638	13.2833120	Schloßstraße	5	13507	Reinickendorf	teilweise	91387	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/91387/
Karow-Apotheke im Ärztehaus	Apotheken	52.6163300	13.4853100	Bucher Chaussee	1 - 3	13125	Pankow	ja	86938	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/86938/
Karree Treff im Ku'damm Karree	Kneipen und Bierstuben	52.5004700	13.3234200	Lietzenburger Straße	80	10719	Charlottenburg - Wilmersdorf	teilweise	79599	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/79599/
KARSTADT Reisebüro	Reisebüros, Reiseveranstalter	52.4872700	13.4243800	Hermannplatz	10	10967	Friedrichshain - Kreuzberg	ja	84305	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84305/
KARSTADT Schnäppchencenter	Waren von A-Z	52.4793434	13.4376689	Karl-Marx-Straße	101 - 105	12043	Neukölln	ja	97334	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/97334/
Karsten Brodthagen	Logopädie	52.5457480	13.4278460	Prenzlauer Allee	90	10409	Pankow	teilweise	80149	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80149/
KARTELL im stilwerk Berlin	Möbelhäuser	52.5058216	13.3252261	Kantstraße	17	10623	Charlottenburg - Wilmersdorf	teilweise	41367	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/41367/
Kartoffel-Theke im Forum Köpenick	Selbstbedienungsgaststätten	52.4583700	13.5785800	Bahnhofstraße	33 - 38	12555	Treptow - Köpenick	ja	13558	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/13558/
Kartoffelscheune im Center Am Tierpark	Restaurants und Gaststätten	52.4973000	13.5214600	Otto-Schmirgal-Straße	5	10319	Lichtenberg	teilweise	43018	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/43018/
KaSa-Lederwaren	Leder- und Lederwaren	52.4973000	13.5214600	Otto-Schmirgal-Straße	5	10319	Lichtenberg	teilweise	96634	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/96634/
Kasematten auf der Zitadelle Spandau (Ausstellung: Jüdische Grabsteine)	Historische Gebäude und Sehenswertes	52.5403517	13.2122902	Am Juliusturm	64	13599	Spandau	teilweise	81910	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/81910/
Kassenautomat	Jobcenter	52.5065600	13.3974900	Rudi-Dutschke-Straße 	3	10969	Friedrichshain - Kreuzberg	teilweise	95195	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/95195/
Kassenärztliche Vereinigung Berlin	Körperschaft des öffentlichen Rechts	52.5073600	13.2782000	Masurenallee	6a	14057	Charlottenburg - Wilmersdorf	teilweise	13939	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/13939/
KASTANIEN-APOTHEKE	Apotheken	52.5472100	13.4977200	Konrad-Wolf-Straße	13	13055	Lichtenberg	ja	4526	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/4526/
Kastanien-Apotheke im Marktplatz-Center	Apotheken	52.5374900	13.6048800	Stendaler Straße	24	12627	Marzahn - Hellersdorf	teilweise	7604	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/7604/
Kastanienstübchen	Kneipen und Bierstuben	52.4896100	13.4111600	Hasenheide	49	10967	Friedrichshain - Kreuzberg	teilweise	76673	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/76673/
Kath. Kindertagesstäte St. Kamillus	Kindertagesstätten	52.5177881	13.2914934	Klausenerplatz	12 - 13	14059	Charlottenburg - Wilmersdorf	teilweise	92022	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/92022/
Kath. Kirchengemeinde Maria Frieden	Kirchen	52.4455000	13.3842000	Kaiserstraße	29	12105	Tempelhof - Schöneberg	teilweise	14075	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/14075/
Kath. Kirchengemeinde Maria Frieden - Pfarramt	Gemeindebüros	52.4455000	13.3842000	Kaiserstraße	29	12105	Tempelhof - Schöneberg	teilweise	80338	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80338/
Kath. Kirchengemeinde Salvator	Kirchen	52.3861000	13.3977800	Pfarrer-Lütkehaus-Platz	1	12307	Tempelhof - Schöneberg	teilweise	14443	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/14443/
Kath. Pfarramt St. Norbert - Kirche	Kirchen	52.4823756	13.3470599	Dominicusstraße	17	10823	Tempelhof - Schöneberg	ja	97858	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/97858/
Katharina Bolze	Neurologie	52.5113500	13.3997500	Leipziger Straße	56 A	10117	Mitte	teilweise	9708	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/9708/
KATHARINENHOF am Preußenpark	Pflegeheime/Pflegewohnheime	52.4922119	13.3173933	Sächsische Straße	46	10707	Charlottenburg - Wilmersdorf	teilweise	54232	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/54232/
Katholische Kindertagesstätte - St. Konrad	Kindertagesstätten	52.5707400	13.5554000	Ahrensfelder Chaussee	79 - 81	13057	Lichtenberg	teilweise	79005	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/79005/
Katholische Kindertagesstätte Maria Gnaden	Kindertagesstätten	52.6229269	13.3061445	Roswithastraße	21 - 23	13467	Reinickendorf	teilweise	93709	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/93709/
Katholische Kindertagesstätte Sankt Martin	Kindertagesstätten	52.5978536	13.3507686	Königshorster Straße	2	13439	Reinickendorf	teilweise	72699	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/72699/
Katholische Kindertagesstätte St. Rita	Kindertagesstätten	52.5701000	13.3149800	General-Woyna-Straße	56	13403	Reinickendorf	teilweise	86120	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/86120/
Katholische Kirche St. Benedikt	Kirchen	52.4397900	13.3415400	Kaulbachstraße	62 - 64	12247	Steglitz - Zehlendorf	teilweise	79064	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/79064/
Katholische Kirchengemeide - Zum Guten Hirten	Kirchen;Gemeindehäuser	52.5066300	13.5170500	Kurze Straße	4	10315	Lichtenberg	teilweise	78928	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/78928/
Katholische Kirchengemeinde Herz Jesu 	Kirchen	52.5183900	13.3104300	Alt-Lietzow	23	10587	Charlottenburg - Wilmersdorf	teilweise	11552	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/11552/
Katholische Kirchengemeinde Herz Jesu - Gemeindezentrum	Gemeindehäuser	52.5183900	13.3104300	Alt-Lietzow	23	10587	Charlottenburg - Wilmersdorf	teilweise	31013	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/31013/
Katholische Kirchengemeinde Herz Jesu - Tegel Kirche St. Marien	Kirchen	52.6131200	13.2303900	Schulzendorfer Straße	74 - 78	13503	Reinickendorf	teilweise	89745	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/89745/
Katholische Kirchengemeinde Herz Jesu - Tegel Pfarrhaus	Gemeindehäuser	52.6131200	13.2303900	Schulzendorfer Straße	74 - 78	13503	Reinickendorf	teilweise	89746	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/89746/
Katholische Kirchengemeinde Maria-Gnaden - Gemeindebüro und Gemeindesaal	Gemeindebüros	52.6215500	13.3073200	Hermsdorfer Damm	195 - 197	13467	Reinickendorf	teilweise	71787	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/71787/
Katholische Kirchengemeinde Sankt Georg - Kindertagesstätte Sankt Georg	Kindertagesstätten	52.5712600	13.4122900	Breite Straße	44	13187	Pankow	teilweise	84250	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84250/
Katholische Kirchengemeinde St. Joseph - Kindertagesstätte 	Kindertagesstätten	52.4185100	13.4930500	Alt-Rudow	46	12357	Neukölln	teilweise	77157	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/77157/
Katholische Kirchengemeinde St. Kamillus	Kirchen	52.5177881	13.2914934	Klausenerplatz	12 - 13	14059	Charlottenburg - Wilmersdorf	ja	11714	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/11714/
Katholische Pfarrei St. Clara - Kirche St. Eduard	Kirchen	52.4658400	13.4355800	Kranoldstraße	22	12051	Neukölln	ja	90666	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90666/
Katholische Pfarrkirche St. Martin	Kirchen	52.5148081	13.6035449	Giesestraße	47	12621	Marzahn - Hellersdorf	teilweise	90322	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90322/
Katholische Schule, Sankt Hildegard Hauptschule	Hauptschulen	52.4155100	13.3594700	Malteserstraße	171a	12277	Tempelhof - Schöneberg	ja	90305	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90305/
Katholische Schule, Sankt Hildegard Schwimmhalle	Schwimmhallen	52.4155100	13.3594700	Malteserstraße	171a	12277	Tempelhof - Schöneberg	teilweise	90314	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90314/
Katholische Schule. Sankt Hildegard Grundschule	Grundschulen	52.4155100	13.3594700	Malteserstraße	171a	12277	Tempelhof - Schöneberg	ja	90306	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90306/
Katholisches Pfarramt Maria Königin des Friedens	Kirchen	52.5263900	13.5568100	Oberfeldstraße	58 - 60	12683	Marzahn - Hellersdorf	teilweise	89786	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/89786/
